"","IDN","ISBN","year","author","language","title","uniform.title","publisher","country"
"3287","9958852048803338","9786084852094","2019","Kehlmann, Daniel","mac","Trebaše da si odiš","Du hättest gehen sollen","Skopje","XA-MK"
"3288","9959058205203338","9788412450361","2023","Bachmann, Ingeborg","cat","El trentè any","<<Das>> dreißigste Jahr","Catalunya","XA-ES"
"3289","990048504000603392","9789616717915","2013","Winkler, Josef","slv","Trepalnico si izpulim in z njo do smrti te zabodem","Ich reiß mir eine Wimper aus und stech dich damit tot","Ljubljana","XA-SI"
"3290","990045152520603392","9788432215681","2013","Musil, Robert","spa","Tres mujeres","Drei Frauen","Barcelona","XA-ES"
"3291","990050359650603392","9789872989613","2013","Musil, Robert","por","Tres mujeres","Drei Frauen","Ciudad Autónoma de Buenos Aires","XD-AR"
"3292","990048370430603392","9788090599949","2014","Jelinek, Elfriede","cze","Tři divadelní hry","fail","Praha","XA-CZ"
"3293","990045050290603392","9785988561866","2014","Kafka, Franz","rus","Tri vozrasta Franca Kafki","fail","Moskva","XA-RU"
"3294","9958884642303338","9788089666591","2018","Musil, Robert","ger","Tri ženy","Drei Frauen","Bratislava","XA-SK"
"3295","990038777380603392","fail","2011","Kafka, Franz","eng","The trial","<<Der>> Prozess","London","fail"
"3296","9958853752703338","9781789559521","2021","Kafka, Franz","eng","The trial","<<Der>> Prozess","London","XA-GB"
"3297","9958799972703338","9781529021073","2020","Kafka, Franz","eng","The trial","<<Der>> Prozess","London","XA-GB"
"3298","9958502255103338","9781847497192","2018","Kafka, Franz","eng","The trial","<<Der>> Prozess","London","XA-GB"
"3299","9958537571903338","9783899195897","2018","Kafka, Franz","eng","The trial","<<Der>> Prozess","[Haselbach]","XA-DE-BY"
"3300","990043046020603392","9781907360336","2011","Kafka, Franz","eng","The trial","<<Der>> Prozess","London","XA-GB"
"3301","990042803200603392","9781471216541","2012","Kafka, Franz","eng","The trial","fail","Rearsby","fail"
"3302","9958558925003338","9789874109279","2018","Musil, Robert","spa","Las tribulaciones del estudiante Törless","<<Die>> Verwirrungen des Zöglings Törless","Buenos Aires","XD-AR"
"3303","9958947404903338","9788671882026","2020","Bachmann, Ingeborg","srp","Trideseta godina","<<Das>> dreißigste Jahr","Novi Sad","XA-RS"
"3304","990037087680603392","9789985793008","2010","Saiko, George","est","Triivimisi","Auf dem Floss","[Tallinn]","XA-EE"
"3305","990049983320603392","fail","2014","Kofler, Werner","spa","Trilogía alpina","Triptychon","Barcelona","XA-ES"
"3306","990039078390603392","9788498416138","2011","Haas, Wolf","spa","El triturador de huesos","<<Der>> Knochenmann","Madrid","XA-ES"
"3307","9959070809303338","9786192620417","2023","Turrini, Peter","bul","Trjabva da se razdelim","Es muss geschieden sein","Sofija","XA-BG"
"3308","9958943590903338","9783949045011","2021","Babnik, Gabriela","ger","Trockenzeit","Sušna doba","Passau","XA-DE-BY"
"3309","9958823967103338","9782875932303","2019","Abăluţă, Constantin","fre","Les trois enfants-Mozart","fail","Bruxelles","XA-BE"
"3310","990049793410603392","9782843047060","2015","Perutz, Leo","fre","La troisième balle","<<Die>> dritte Kugel","Paris","XA-FR"
"3311","9958587580403338","fail","2019","Handke, Peter","vie","Trong một đêm tối trời tôi ra khỏi ngôi nhà tịch mịch của mình","In einer dunklen Nacht ging ich aus meinem stillen Haus","Da Nang","XB-VN"
"3312","9958969808003338","9783518425312","2016","Karahasan, Dževad","ger","Der Trost des Nachthimmels","Što pepeo priča","Berlin","XA-DE"
"3313","990045756700603392","9789986396253","2010","Zweig, Stefan","lit","Trys meistrai: Balzacas, Dickensas, Dostojevskis","Drei Meister","Vilnius","XA-LT"
"3314","9958800067303338","9788378662273"," ","Fried, Erich","pol","Trzy pytania naraz","fail","Kraków","XA-PL"
"3315","990049664070603392","9788365480101","2016","Méndez, Raquel","pol","Trzy świnki","<<Os>> tres porquiños","Poznań","XA-PL"
"3316","9958863152803338","9789602835005","2020","Roth, Joseph","gre","O Tsiper kai o pateras tu","Zipper und sein Vater","Athēna","XA-GR"
"3317","990038911680603392","9781572411760","2011","Haslinger, Josef","eng","Tsunami","Phi Phi Island","Riverside, Calif.","XD-US"
"3318","990050092050603392","9789985334430","2015","Seethaler, Robert","est","Tubakapoodnik","<<Der>> Trafikant","Tallinn","XA-EE"
"3319","990045156130603392","9789522680457","2012","Kafka, Franz","fin","Tuberkuloosifragmentit","fail","Turku [u.a.]","XA-FI"
"3320","990038939810603392","9789638901361","2010","Walder, Vanessa","hun","A tündekirály utazása","<<Der>> Feuerflug des Elfenkönigs","[Budapest]","XA-HU"
"3321","9958585874503338","9788056612064","2019","Kaiblinger, Sonja","slo","Tulipány a vysnívaní princovia","Tulpen und Traumprinzen","Bratislava","XA-SK"
"3322","990050306650603392","9789985032527","2013","Nöstlinger, Christine","est","Tulipunane Friederike","<<Die>> feuerrote Friederike","Tallinn","XA-EE"
"3323","9958492654503338","9786197362275","2018","Schalko, David","bul","Tuluza","Toulouse","Sofija","XA-BG"
"3324","990049044770603392","9789634031246","2015","Kaiblinger, Sonja","hun","Túlvilági kiruccanás","Totgesagte leben länger","Budapest","XA-HU"
"3325","9958549562603338","9789525850765","2017","Seethaler, Robert","fin","Tupakkakauppias","<<Der>> Trafikant","Helsinki","XA-FI"
"3326","9958882334503338","9789527380208","2020","Seethaler, Robert","fin","Tupakkakauppias","<<Der>> Trafikant","Helsinki","XA-FI"
"3327","9958552375103338","9788831789028","2019","Meyerhoff, Joachim","ita","Tutti i morti volano in alto","Alle Toten fliegen hoch","Venezia","XA-IT"
"3328","990049215800603392","9788845278723","2015","Geiger, Arno","ita","Tutto su Sally","Alles über Sally","Milano","XA-IT"
"3329","990043966340603392","9786175850084","2012","Kafka, Franz","ukr","Tvory","fail","Kyïv","XA-UA"
"3330","9958545565603338","9789492600080","2018","Köhlmeier, Michael","dut","Twee heren op het strand","Zwei Herren am Strand","Kampen","XA-NL"
"3331","9958941600403338","9789028451094","2021","Handke, Peter","dut","Het tweede zwaard","<<Das>> zweite Schwert","Amsterdam","XA-NL"
"3332","990049804090603392","9783887693923","2016","Rick, Karin","eng","Twists of Lust and Trust","Chaos-Girl","Tübingen","XA-DE-BW"
"3333","9958537557803338","9783899196023","2018","Rilke, Rainer Maria","eng","Two prague stories","Zwei Prager Geschichten","[Haselbach]","XA-DE"
"3334","9958807467903338","9789857210527","2020","Kehlmann, Daniel","bel","Tyl'","Tyll","Minsk","XA-BY"
"3335","9958797480103338","9789100178659","2019","Kehlmann, Daniel","swe","Tyll","Tyll","[Stockholm]","XA-SE"
"3336","9958979199903338","9789533582511","2020","Kehlmann, Daniel","hrv","Tyll","Tyll","Zaprešić","XA-HR"
"3337","9958555370803338","9788439734956","2019","Kehlmann, Daniel","spa","Tyll","Tyll","Barcelona","XA-ES"
"3338","9958975870603338","9786069784518","2022","Kehlmann, Daniel","rum","Tyll","Tyll","Bucuresti","XA-RO"
"3339","9958595377603338","9781529403657","2020","Kehlmann, Daniel","eng","Tyll","Tyll","London","XA-GB"
"3340","9958799759603338","9781524747466","2020","Kehlmann, Daniel","eng","Tyll","Tyll","New York","XD-US"
"3341","9958566972203338","9788025727713","2019","Kehlmann, Daniel","cze","Tyll","Tyll","Praha","XA-CZ"
"3342","9958923953003338","9788308075104","2022","Kehlmann, Daniel","pol","Tyll","Tyll","Kraków","XA-PL"
"3343","9958808172503338","9789722538619","2020","Kehlmann, Daniel","por","Tyll","Tyll","Lisboa","XA-PT"
"3344","9958512571803338","9789631436570","2018","Kehlmann, Daniel","hun","Tyll","Tyll","Budapest","XA-HU"
"3345","9958555370703338","9789949634941","2018","Kehlmann, Daniel","est","Tyll","Tyll","Tallinn","XA-EE"
"3346","9958579773703338","9783866486140","2019","Melville, Herman","ger","Typee","Typee","Hamburg","XA-DE-HH"
"3347","990051017520603392","9788056402771","2017","Brezina, Thomas","slo","Tyranosaurov ostrov","<<Die>> Insel des T-Rex","V Bratislave","XA-SK"
"3348","990042754200603392","9785983582828","2011","Geiger, Arno","rus","U nas vse chorošo","Es geht uns gut","Moskva","XA-RU"
"3349","990047394810603392","9789533340777","2014","Bachmann, Ingeborg","hrv","U oluji ruža","fail","Zagreb","XA-HR"
"3350","990037030950603392","9788374325196","2010","Turrini, Peter","pol","U szczytu smutku i gniewu","fail","Wrocław","XA-PL"
"3351","990050770520603392","9785890915016","2016","Glavinic, Thomas","rus","Ubijca s videokameroj","<<Der>> Kameramörder","Sankt-Peterburg","XA-RU"
"3352","990049586520603392","9789536751563","2010","Glavinic, Thomas","hrv","Ubojica s kamerom","<<Der>> Kameramörder","Zagreb","XA-HR"
"3353","9958881353903338","9786197362879","2021","Kramar, Hubsi","bul","Učenikăt Chitler (Propagandijat pomoštnik na djavola)","Schüler Hitler (Der Spin-of Doctor des Teufels)","Sofija","XA-BG"
"3354","990050293990603392","9788378661948","2017","Roth, Joseph","pol","Ucieczka bez kresu","<<Die>> Flucht ohne Ende","Kraków","XA-PL"
"3355","990049798230603392","9788024448541","2016","Härtling, Peter","cze","Učit se žít","Leben lernen","Olomouc","XA-CZ"
"3356","9958853751903338","9789543574933","2021","Baldini, Laura","bul","Učitelka na novoto vreme","Lehrerin einer neuen Zeit","Sofija","XA-BG"
"3357","990042744180603392","9788072602551","2011","Bernhard, Thomas","cze","Události a jiné prózy","fail","Praha","XA-CZ"
"3358","990037430910603392","9789754586152","2010","Zweig, Stefan","tur","Üç büyük usta","Drei Meister","Istanbul","XB-TR"
"3359","9958588075403338","fail","2019","Bachmann, Ingeborg","dut","Uittocht","Ausfahrt","Terhorst","XA-NL"
"3360","9958900220203338","9782378560645","2022","Winkler, Josef","fre","L' Ukrainienne","<<Die>> Verschleppung","Lagrasse","XA-FR"
"3361","990039195560603392","9788080894184","2010","Brezina, Thomas","slo","Úkryt grófa Drakulu","Graf Drakulas Geheimversteck","Bratislava","XA-SK"
"3362","990037762910603392","9788025309964","2010","Brezina, Thomas","cze","Úkryt hraběte Drákuly","Drakulas Geheimversteck","Praha","XA-CZ"
"3363","9958546572003338","9788823514652","2016","Rezzori, Gregor ","ita","L' ultima fermata","Kurze Reise übern langen Weg","Milano","XA-IT"
"3364","990049417560603392","9788836814701","2015","Schnitzler, Arthur","ita","L' ultimo addio","fail","Bagno a Ripoli","XA-IT"
"3365","9958927828003338","9788854522299","2021","Seethaler, Robert","ita","L' ultimo movimento","<<Der>> letzte Satz","Vicenza","XA-IT"
"3366","9958911233903338","9789876286343","2021","Helfer, Monika","spa","Los últimos","<<Die>> Bagage","Buenos Aires","XD-AR"
"3367","990043231190603392","9788484285861","2010","Rilke, Rainer Maria","spa","Los últimos y otros relatos","fail","Barcelona","XA-ES"
"3368","9958827078803338","9788793629943","2020","Handke, Peter","dan","Ulykkelig og uden ønsker","Wunschloses Unglück","Roskilde Bogcafé","XA-DK"
"3369","9959039009503338","9780857429933","2022","Mahler, Nicolas","eng","Ulysses","Ulysses","London","XA-GB"
"3370","9958987609003338","9789546872463","2022","Bernhard, Thomas","bul","UmiraŠTijat G'ote","Goethe schtirbt","Sofija","XA-BG"
"3371","9958992705203338","9789650210830","2021","Handke, Peter","heb","Umlalut she-enah mevaḳeshet davar","Wunschloses Unglück","Bene Beraḳ","XB-IL"
"3372","9958497153403338","9788056404232","2017","Brezina, Thomas","slo","Umrlčia prilba","<<Der>> Totenkopf-Helm","Bratislava","XA-SK"
"3373","990051040540603392","9788256018970","2016","Kafka, Franz","nor","Under byggingen av den kinesiske muren","Beim Bau der Chinesischen Mauer und andere Schriften aus dem Nachlass","[Oslo]","XA-NO"
"3374","990037774970603392","9789186021290","2010","Jelinek, Elfriede","swe","Under morgonens bila","fail","Stockholm","XA-SE"
"3375","9958497379803338","9782070793433","2018","Seethaler, Robert","fre","Une vie entière /","Ein ganzes Leben","Paris:","XA-FR"
"3376","990044422460603392","9783937717586","2012","Asiova, Bojka","ger","Die unfruchtbare Witwe","Jalovata vdovica","Berlin","XA-DE"
"3377","990048300550603392","9789173271936","2014","Horváth, Ödön ","swe","Ungdom utan Gud","Jugend ohne Gott","Umeå","XA-SE"
"3378","990043058290603392","9783791510132","2010","Ibbotson, Eva","ger","Das Ungeheuer, das nicht Mami sagen konnte, und andere Geschichten","<<The>> worm and the toffee-nosed princess and other stories of monsters","Hamburg","XA-DE"
"3379","9958872731703338","9788845935992","2021","Bernhard, Thomas","ita","Ungenach","Ungenach","Milano","XA-IT"
"3380","9958816574203338","99791030413403","2021","Zweig, Stefan","fre","L' uniformisation du monde","<<Die>> Monotonisierung der Welt","Paris","XA-FR"
"3381","990048024000603392","9788895868028","2014","Musil, Robert","ger","Unioni","Vereinigungen","Roma","XA-IT"
"3382","990039193980603392","9788080895358","2011","Brezina, Thomas","slo","Únos dračieho rytiera","In den Fängen des Greifs","Bratislava","XA-SK"
"3383","9958872654203338","9783446269187","2021","Modiano, Patrick","ger","Unsichtbare Tinte","Encre sympathique","München","XA-DE"
"3384","9958911839203338","9783446274075","2022","Modiano, Patrick","ger","Unterwegs nach Chevreuse","Chevreuse","München","XA-DE"
"3385","990045174410603392","9789752898127","2012","Zweig, Stefan","tur","Unutulmuş düşler","Vergessene Träume","Cağaloğlu, İstanbul","XB-TR"
"3386","990050747260603392","9789188125064","2016","Rilke, Rainer Maria","swe","Urljud","Ur-Geräusch","Västra Frölunda","XA-SE"
"3387","990049796530603392","9788799883639","2016","Rilke, Rainer Maria","dan","Ur-lyd","Ur-Geräusch","København","XA-DK"
"3388","9958833648003338","9785041110857","2021","Handke, Peter","rus","Uroki gory Sen-Viktuar","<<Die>> Lehre der Sainte-Victoire","Moskva","XA-RU"
"3389","990049215930603392","9788025326671","2016","Brezina, Thomas","cze","Utajená laboratoř","<<Das>> verbotene Labor","Praha","XA-CZ"
"3390","9958837254703338","9788740666083","2020","Zweig, Stefan","dan","Utålmodige hjerter","Ungeduld des Herzens","[Aarhus]","XA-DK"
"3391","9958503976103338","9789177810100","2017","Jelinek, Elfriede","swe","De utestängda","<<Die>> Ausgesperrten","Stockholm","XA-SE"
"3392","990039193880603392","9788080893712","2010","Brezina, Thomas","slo","Útok čiernych čarodejníc","<<Der>> große Zickenzauber","Bratislava","XA-SK"
"3393","990039501680603392","9788080893637","2010","Brezina, Thomas","slo","Útok kamenných rytierov","Angriff der steinernen Ritter","Bratislava","XA-SK"
"3394","990039176020603392","9788080895167","2011","Brezina, Thomas","slo","Útok na čierneho rytiera","<<Die>> Rüstung des schwarzen Prinzen","Bratislava","XA-SK"
"3395","990039501870603392","9788080895921","2012","Brezina, Thomas","slo","Útok nindžov","<<Die>> Nacht der Ninjas","Bratislava","XA-SK"
"3396","9958493261903338","9788056403785","2017","Brezina, Thomas","slo","Útok nindžov","<<Die>> Nacht der Ninjas","Bratislava","XA-SK"
"3397","990047344870603392","9788025318317","2013","Brezina, Thomas","cze","Útok z vesmíru","Piraten aus dem Weltall","Praha","XA-CZ"
"3398","990045920100603392","9788080897468","2013","Brezina, Thomas","slo","Útok z vesmíru","Piraten aus dem Weltall","Bratislava","XA-SK"
"3399","990045757920603392","9788080897468","2011","Brezina, Thomas","slo","Útok z vesmíru","Piraten aus dem Weltall","Bratislava","XA-SK"
"3400","990048503750603392","9789187179570","2015","Bernhard, Thomas","swe","Utplåning","Auslöschung","Stockholm","XA-SE"
"3401","9958887346903338","9789916170038","2021","Baldini, Laura","est","Uue aja õpetaja","Lehrerin einer neuen Zeit","[Tallinn]","XA-EE"
"3402","990048942130603392","9789522865328","2016","Salten, Felix","fin","Uusia uurtajia vanhassa maassa","Neue Menschen auf alter Erde","Helsinki","XA-FI"
"3403","990044425010603392","9788087705018","2013","Handke, Peter","cze","Úzkost brankáře při penaltě","<<Die>> Angst des Tormanns beim Elfmeter","Praha","XA-CZ"
"3404","9958493219203338","9788378661597","2018","Gerstl, Elfriede","ger","Używam więc jestem","fail","Kraków","XA-PL"
"3405","9958598873603338","9786197362602","2019","Mitterer, Felix","bul","V legovišteto na lăva","In der Höhle des Löwen","Sofia","XA-BG"
"3406","990043681390603392","9788000030395","2012","Brezina, Thomas","cze","V lese vlkodlaků","Im Wald der Werwölfe","Praha","XA-CZ"
"3407","990050060560603392","9788056600078","2016","Brezina, Thomas","slo","V lese vlkolakov","Im Wald der Werwölfe","V Bratislave","XA-SK"
"3408","9958926434303338","9788074654800","2021","Ausländer, Rose","cze","V popelovém dešti stopa tvého jména","Im Aschenregen die Spur deines Namens","Červený Kostelec","XA-CZ"
"3409","9958955508903338","9786192620202","2022","Kehlmann, Daniel","bul","V săsedstvo","Nebenan","Sofija","XA-BG"
"3410","990057726340603392","9789549621693","2017","Gstrein, Norbert","bul","V svobodnija svjat","In der freien Welt","Sofija","XA-BG"
"3411","990047205390603392","9789186905224","2014","Haushofer, Marlen","swe","Väggen","<<Die>> Wand","Malmö","XA-SE"
"3412","9958923037703338","9788702344080","2021","Haushofer, Marlen","dan","Væggen","<<Die>> Wand","København","XA-DK"
"3413","990038622900603392","9789949428601","2010","Hofmannsthal, Hugo ","est","Väikesi vaatlusi","fail","Tallinn","XA-EE"
"3414","990048942280603392","9782070146222","2016","Gstrein, Norbert","fre","Une vague idée du début","<<Eine>> Ahnung von Anfang","Paris","XA-FR"
"3415","990048047120603392","9789630793971","2012","Glavinic, Thomas","hun","A vágyak élete","<<Das>> Leben der Wünsche","Budapest","XA-HU"
"3416","9958493247103338","9789949593453","2017","Nöstlinger, Christine","est","Vahetuslaps","<<Das>> Austauschkind","[Tallinn]","XA-EE"
"3417","9958977909803338","9789928000606","2013","Zweig, Stefan","alb","Vajza e postës","Rausch der Verwandlung","Tiranë","XA-AL"
"3418","9958870051903338","9789189113329","2020","Celan, Paul","swe","Vallmo och minne","Mohn und Gedächtnis","Stockholm","XA-SE"
"3419","990049205330603392","9789639809475","2014","Rilke, Rainer Maria","ger","Vallomás sötétből","fail","Budapest","XA-HU"
"3420","9958817276103338","9788418342059","2020","Broch, Hermann","spa","El valor desconocido","<<Die>> unbekannte Größe","Madrid, Espana","XA-ES"
"3421","9959070808503338","9786197626278","2023","Meyrink, Gustav","bul","Valpurgieva nošt","Walpurgisnacht","[Sofija]","XA-BG"
